

This is RAxML version 8.2.12 released by Alexandros Stamatakis on May 2018.

With greatly appreciated code contributions by:
Andre Aberer      (HITS)
Simon Berger      (HITS)
Alexey Kozlov     (HITS)
Kassian Kobert    (HITS)
David Dao         (KIT and HITS)
Sarah Lutteropp   (KIT and HITS)
Nick Pattengale   (Sandia)
Wayne Pfeiffer    (SDSC)
Akifumi S. Tanabe (NRIFS)
Charlie Taylor    (UF)


Alignment has 412 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 4.95%

RAxML rapid bootstrapping and subsequent ML search

Using 3 distinct models/data partitions with joint branch length optimization



Executing 1000 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
GAMMA model of rate heterogeneity, ML estimate of alpha-parameter

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 114
Name: codon1
DataType: DNA
Substitution Matrix: GTR



Partition: 1
Alignment Patterns: 97
Name: codon2
DataType: DNA
Substitution Matrix: GTR



Partition: 2
Alignment Patterns: 201
Name: codon3
DataType: DNA
Substitution Matrix: GTR




RAxML was called as follows:

raxmlHPC-PTHREADS -s ./RBD_nt-codon_aligned_rmRaTG13.fasta -n RBD_codon_tree_rmRaTG13.txt -m GTRGAMMA -f a -p 10 -N autoMRE -x 10 -T 8 -q ../codon_partitions.txt 



Time for BS model parameter optimization 0.220321
Bootstrap[0]: Time 0.767511 seconds, bootstrap likelihood -8205.242035, best rearrangement setting 5
Bootstrap[128]: Time 0.505303 seconds, bootstrap likelihood -7853.303725, best rearrangement setting 9
Bootstrap[129]: Time 0.546439 seconds, bootstrap likelihood -7826.782718, best rearrangement setting 15
Bootstrap[130]: Time 0.548389 seconds, bootstrap likelihood -7477.471237, best rearrangement setting 9
Bootstrap[131]: Time 0.485705 seconds, bootstrap likelihood -7817.892061, best rearrangement setting 8
Bootstrap[132]: Time 0.588547 seconds, bootstrap likelihood -8109.679332, best rearrangement setting 9
Bootstrap[133]: Time 0.619459 seconds, bootstrap likelihood -7643.678716, best rearrangement setting 10
Bootstrap[134]: Time 0.514212 seconds, bootstrap likelihood -7552.305850, best rearrangement setting 12
Bootstrap[135]: Time 0.529981 seconds, bootstrap likelihood -7952.788711, best rearrangement setting 13
Bootstrap[136]: Time 0.505783 seconds, bootstrap likelihood -7443.138242, best rearrangement setting 14
Bootstrap[137]: Time 0.493685 seconds, bootstrap likelihood -7719.491739, best rearrangement setting 8
Bootstrap[138]: Time 0.622967 seconds, bootstrap likelihood -7862.168242, best rearrangement setting 15
Bootstrap[139]: Time 0.613704 seconds, bootstrap likelihood -8157.351683, best rearrangement setting 14
Bootstrap[140]: Time 0.597019 seconds, bootstrap likelihood -8132.499288, best rearrangement setting 10
Bootstrap[141]: Time 0.578541 seconds, bootstrap likelihood -7910.111604, best rearrangement setting 6
Bootstrap[142]: Time 0.573824 seconds, bootstrap likelihood -7731.211141, best rearrangement setting 14
Bootstrap[143]: Time 0.566026 seconds, bootstrap likelihood -7910.235848, best rearrangement setting 5
Bootstrap[144]: Time 0.570435 seconds, bootstrap likelihood -7729.736178, best rearrangement setting 12
Bootstrap[145]: Time 0.559190 seconds, bootstrap likelihood -8139.894008, best rearrangement setting 8
Bootstrap[146]: Time 0.522466 seconds, bootstrap likelihood -7858.541995, best rearrangement setting 10
Bootstrap[147]: Time 0.523887 seconds, bootstrap likelihood -8032.978574, best rearrangement setting 5
Bootstrap[148]: Time 0.614884 seconds, bootstrap likelihood -7970.280958, best rearrangement setting 14
Bootstrap[149]: Time 0.569078 seconds, bootstrap likelihood -7935.928190, best rearrangement setting 11
Bootstrap[150]: Time 0.638110 seconds, bootstrap likelihood -7848.819052, best rearrangement setting 12
Bootstrap[151]: Time 0.543318 seconds, bootstrap likelihood -7712.218791, best rearrangement setting 13
Bootstrap[152]: Time 0.550117 seconds, bootstrap likelihood -7756.014889, best rearrangement setting 5
Bootstrap[153]: Time 0.577021 seconds, bootstrap likelihood -7943.884536, best rearrangement setting 13
Bootstrap[154]: Time 0.586790 seconds, bootstrap likelihood -7819.395211, best rearrangement setting 9
Bootstrap[155]: Time 0.549065 seconds, bootstrap likelihood -8055.055921, best rearrangement setting 7
Bootstrap[156]: Time 0.566629 seconds, bootstrap likelihood -8038.982666, best rearrangement setting 13
Bootstrap[157]: Time 0.624011 seconds, bootstrap likelihood -7844.617537, best rearrangement setting 15
Bootstrap[158]: Time 0.502491 seconds, bootstrap likelihood -7906.342331, best rearrangement setting 9
Bootstrap[159]: Time 0.615949 seconds, bootstrap likelihood -7523.646668, best rearrangement setting 15
Bootstrap[160]: Time 0.484691 seconds, bootstrap likelihood -8065.061654, best rearrangement setting 6
Bootstrap[161]: Time 0.639546 seconds, bootstrap likelihood -8079.089754, best rearrangement setting 10
Bootstrap[162]: Time 0.505620 seconds, bootstrap likelihood -7991.889350, best rearrangement setting 7
Bootstrap[163]: Time 0.601405 seconds, bootstrap likelihood -7646.714310, best rearrangement setting 10
Bootstrap[164]: Time 0.602533 seconds, bootstrap likelihood -7926.960959, best rearrangement setting 9
Bootstrap[165]: Time 0.478939 seconds, bootstrap likelihood -7652.118935, best rearrangement setting 5
Bootstrap[166]: Time 0.537573 seconds, bootstrap likelihood -7928.417783, best rearrangement setting 8
Bootstrap[167]: Time 0.509115 seconds, bootstrap likelihood -7571.619406, best rearrangement setting 13
Bootstrap[168]: Time 0.682497 seconds, bootstrap likelihood -8028.966391, best rearrangement setting 8
Bootstrap[169]: Time 0.592939 seconds, bootstrap likelihood -7823.295840, best rearrangement setting 13
Bootstrap[170]: Time 0.677488 seconds, bootstrap likelihood -7636.560209, best rearrangement setting 12
Bootstrap[171]: Time 0.611884 seconds, bootstrap likelihood -7701.706568, best rearrangement setting 10
Bootstrap[172]: Time 0.550206 seconds, bootstrap likelihood -7962.146178, best rearrangement setting 9
Bootstrap[173]: Time 0.591096 seconds, bootstrap likelihood -8235.891085, best rearrangement setting 7
Bootstrap[174]: Time 0.564319 seconds, bootstrap likelihood -7984.898504, best rearrangement setting 10
Bootstrap[175]: Time 0.538306 seconds, bootstrap likelihood -8064.889564, best rearrangement setting 8
Bootstrap[176]: Time 0.642602 seconds, bootstrap likelihood -8521.250124, best rearrangement setting 10
Bootstrap[177]: Time 0.550297 seconds, bootstrap likelihood -7767.213344, best rearrangement setting 15
Bootstrap[178]: Time 0.495065 seconds, bootstrap likelihood -7921.955583, best rearrangement setting 8
Bootstrap[179]: Time 0.610349 seconds, bootstrap likelihood -7988.714243, best rearrangement setting 15
Bootstrap[180]: Time 0.601452 seconds, bootstrap likelihood -7816.167786, best rearrangement setting 5
Bootstrap[181]: Time 0.552351 seconds, bootstrap likelihood -7944.944757, best rearrangement setting 7
Bootstrap[182]: Time 0.561196 seconds, bootstrap likelihood -7749.499190, best rearrangement setting 12
Bootstrap[183]: Time 0.620179 seconds, bootstrap likelihood -7697.645513, best rearrangement setting 12
Bootstrap[184]: Time 0.451745 seconds, bootstrap likelihood -7813.081087, best rearrangement setting 5
Bootstrap[185]: Time 0.582746 seconds, bootstrap likelihood -7744.267168, best rearrangement setting 13
Bootstrap[186]: Time 0.579315 seconds, bootstrap likelihood -7558.150175, best rearrangement setting 15
Bootstrap[187]: Time 0.492435 seconds, bootstrap likelihood -7868.570592, best rearrangement setting 5
Bootstrap[188]: Time 0.550018 seconds, bootstrap likelihood -7794.378797, best rearrangement setting 8
Bootstrap[189]: Time 0.507774 seconds, bootstrap likelihood -7759.705721, best rearrangement setting 9
Bootstrap[190]: Time 0.613495 seconds, bootstrap likelihood -7892.973128, best rearrangement setting 14
Bootstrap[191]: Time 0.598800 seconds, bootstrap likelihood -7790.025761, best rearrangement setting 11
Bootstrap[192]: Time 0.551186 seconds, bootstrap likelihood -7965.708954, best rearrangement setting 10
Bootstrap[193]: Time 0.602356 seconds, bootstrap likelihood -7736.418060, best rearrangement setting 12
Bootstrap[194]: Time 0.626740 seconds, bootstrap likelihood -8169.173078, best rearrangement setting 14
Bootstrap[195]: Time 0.592142 seconds, bootstrap likelihood -8224.368918, best rearrangement setting 7
Bootstrap[196]: Time 0.547793 seconds, bootstrap likelihood -7822.600246, best rearrangement setting 14
Bootstrap[197]: Time 0.574592 seconds, bootstrap likelihood -7756.255544, best rearrangement setting 6
Bootstrap[198]: Time 0.595708 seconds, bootstrap likelihood -7701.329442, best rearrangement setting 13
Bootstrap[199]: Time 0.494914 seconds, bootstrap likelihood -8308.847851, best rearrangement setting 9
Bootstrap[200]: Time 0.506094 seconds, bootstrap likelihood -7828.700881, best rearrangement setting 10
Bootstrap[201]: Time 0.664590 seconds, bootstrap likelihood -7993.702178, best rearrangement setting 11
Bootstrap[202]: Time 0.547531 seconds, bootstrap likelihood -7937.622405, best rearrangement setting 7
Bootstrap[203]: Time 0.558569 seconds, bootstrap likelihood -7590.965869, best rearrangement setting 10
Bootstrap[204]: Time 0.586908 seconds, bootstrap likelihood -7900.139156, best rearrangement setting 15
Bootstrap[205]: Time 0.502928 seconds, bootstrap likelihood -7918.324379, best rearrangement setting 13
Bootstrap[206]: Time 0.525333 seconds, bootstrap likelihood -7485.695044, best rearrangement setting 9
Bootstrap[207]: Time 0.566652 seconds, bootstrap likelihood -7974.301512, best rearrangement setting 10
Bootstrap[208]: Time 0.557048 seconds, bootstrap likelihood -7878.509929, best rearrangement setting 8
Bootstrap[209]: Time 0.501843 seconds, bootstrap likelihood -7846.020137, best rearrangement setting 5
Bootstrap[210]: Time 0.497324 seconds, bootstrap likelihood -7738.418421, best rearrangement setting 11
Bootstrap[211]: Time 0.464824 seconds, bootstrap likelihood -7310.707859, best rearrangement setting 10
Bootstrap[212]: Time 0.586455 seconds, bootstrap likelihood -8094.647935, best rearrangement setting 10
Bootstrap[213]: Time 0.565210 seconds, bootstrap likelihood -7970.434820, best rearrangement setting 6
Bootstrap[214]: Time 0.551018 seconds, bootstrap likelihood -7936.713498, best rearrangement setting 6
Bootstrap[215]: Time 0.587200 seconds, bootstrap likelihood -7680.910348, best rearrangement setting 14
Bootstrap[216]: Time 0.568709 seconds, bootstrap likelihood -8021.965363, best rearrangement setting 15
Bootstrap[217]: Time 0.588351 seconds, bootstrap likelihood -8044.467033, best rearrangement setting 14
Bootstrap[218]: Time 0.500592 seconds, bootstrap likelihood -7680.255145, best rearrangement setting 7
Bootstrap[219]: Time 0.534500 seconds, bootstrap likelihood -7568.490524, best rearrangement setting 9
Bootstrap[220]: Time 0.631118 seconds, bootstrap likelihood -7820.814142, best rearrangement setting 8
Bootstrap[221]: Time 0.488233 seconds, bootstrap likelihood -8119.488912, best rearrangement setting 8
Bootstrap[222]: Time 0.534235 seconds, bootstrap likelihood -7730.385145, best rearrangement setting 15
Bootstrap[223]: Time 0.493906 seconds, bootstrap likelihood -8114.002506, best rearrangement setting 7
Bootstrap[224]: Time 0.494038 seconds, bootstrap likelihood -7764.427726, best rearrangement setting 8
Bootstrap[225]: Time 0.591087 seconds, bootstrap likelihood -7744.775039, best rearrangement setting 11
Bootstrap[226]: Time 0.532034 seconds, bootstrap likelihood -7868.454680, best rearrangement setting 11
Bootstrap[227]: Time 0.524757 seconds, bootstrap likelihood -7663.390551, best rearrangement setting 7
Bootstrap[228]: Time 0.519533 seconds, bootstrap likelihood -7972.275554, best rearrangement setting 13
Bootstrap[229]: Time 0.559854 seconds, bootstrap likelihood -7851.403165, best rearrangement setting 8
Bootstrap[230]: Time 0.546540 seconds, bootstrap likelihood -8315.553128, best rearrangement setting 5
Bootstrap[231]: Time 0.527466 seconds, bootstrap likelihood -7468.319930, best rearrangement setting 6
Bootstrap[232]: Time 0.593055 seconds, bootstrap likelihood -7740.137458, best rearrangement setting 13
Bootstrap[233]: Time 0.552412 seconds, bootstrap likelihood -7898.664307, best rearrangement setting 12
Bootstrap[234]: Time 0.586724 seconds, bootstrap likelihood -7769.243167, best rearrangement setting 11
Bootstrap[235]: Time 0.562691 seconds, bootstrap likelihood -8011.849745, best rearrangement setting 13
Bootstrap[236]: Time 0.482439 seconds, bootstrap likelihood -8044.839928, best rearrangement setting 6
Bootstrap[237]: Time 0.539386 seconds, bootstrap likelihood -7857.012638, best rearrangement setting 14
Bootstrap[238]: Time 0.577120 seconds, bootstrap likelihood -7615.670860, best rearrangement setting 15
Bootstrap[239]: Time 0.560622 seconds, bootstrap likelihood -7967.718793, best rearrangement setting 15
Bootstrap[240]: Time 0.609575 seconds, bootstrap likelihood -7938.320223, best rearrangement setting 7
Bootstrap[241]: Time 0.553604 seconds, bootstrap likelihood -8157.171312, best rearrangement setting 9
Bootstrap[242]: Time 0.509522 seconds, bootstrap likelihood -7899.709631, best rearrangement setting 15
Bootstrap[243]: Time 0.538154 seconds, bootstrap likelihood -8091.531658, best rearrangement setting 11
Bootstrap[244]: Time 0.501170 seconds, bootstrap likelihood -7985.801276, best rearrangement setting 7
Bootstrap[245]: Time 0.582080 seconds, bootstrap likelihood -7763.261627, best rearrangement setting 15
Bootstrap[246]: Time 0.507500 seconds, bootstrap likelihood -7568.808898, best rearrangement setting 12
Bootstrap[247]: Time 0.651818 seconds, bootstrap likelihood -7887.188257, best rearrangement setting 9
Bootstrap[248]: Time 0.510807 seconds, bootstrap likelihood -8075.278917, best rearrangement setting 7
Bootstrap[249]: Time 0.560768 seconds, bootstrap likelihood -8217.429451, best rearrangement setting 13
Bootstrap[250]: Time 0.489303 seconds, bootstrap likelihood -7532.358496, best rearrangement setting 14
Bootstrap[251]: Time 0.507672 seconds, bootstrap likelihood -8244.476612, best rearrangement setting 9
Bootstrap[252]: Time 0.631408 seconds, bootstrap likelihood -8000.635484, best rearrangement setting 14
Bootstrap[253]: Time 0.543245 seconds, bootstrap likelihood -7941.546792, best rearrangement setting 13
Bootstrap[254]: Time 0.594055 seconds, bootstrap likelihood -7756.021574, best rearrangement setting 9
