

This is RAxML version 8.2.12 released by Alexandros Stamatakis on May 2018.

With greatly appreciated code contributions by:
Andre Aberer      (HITS)
Simon Berger      (HITS)
Alexey Kozlov     (HITS)
Kassian Kobert    (HITS)
David Dao         (KIT and HITS)
Sarah Lutteropp   (KIT and HITS)
Nick Pattengale   (Sandia)
Wayne Pfeiffer    (SDSC)
Akifumi S. Tanabe (NRIFS)
Charlie Taylor    (UF)


Alignment has 414 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 4.87%

RAxML rapid bootstrapping and subsequent ML search

Using 3 distinct models/data partitions with joint branch length optimization



Executing 1000 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
GAMMA model of rate heterogeneity, ML estimate of alpha-parameter

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 115
Name: codon1
DataType: DNA
Substitution Matrix: GTR



Partition: 1
Alignment Patterns: 97
Name: codon2
DataType: DNA
Substitution Matrix: GTR



Partition: 2
Alignment Patterns: 202
Name: codon3
DataType: DNA
Substitution Matrix: GTR




RAxML was called as follows:

raxmlHPC-PTHREADS -s ../RBD_nt-codon_aligned.fasta -n RBD_codon_tree.txt -m GTRGAMMA -f a -p 10 -N autoMRE -x 10 -T 8 -q ../codon_partitions.txt 



Time for BS model parameter optimization 0.223424
Bootstrap[0]: Time 0.835487 seconds, bootstrap likelihood -8197.371670, best rearrangement setting 5
Bootstrap[56]: Time 0.476386 seconds, bootstrap likelihood -8082.688097, best rearrangement setting 12
Bootstrap[57]: Time 0.444192 seconds, bootstrap likelihood -8073.722703, best rearrangement setting 12
Bootstrap[58]: Time 0.454004 seconds, bootstrap likelihood -7621.074100, best rearrangement setting 5
Bootstrap[59]: Time 0.512407 seconds, bootstrap likelihood -8061.495216, best rearrangement setting 9
Bootstrap[60]: Time 0.518305 seconds, bootstrap likelihood -8246.053350, best rearrangement setting 10
Bootstrap[61]: Time 0.517150 seconds, bootstrap likelihood -8320.143263, best rearrangement setting 11
Bootstrap[62]: Time 0.535639 seconds, bootstrap likelihood -8490.217129, best rearrangement setting 15
Bootstrap[63]: Time 0.508836 seconds, bootstrap likelihood -8229.514142, best rearrangement setting 11
Bootstrap[64]: Time 0.573753 seconds, bootstrap likelihood -8474.643848, best rearrangement setting 7
Bootstrap[65]: Time 0.511520 seconds, bootstrap likelihood -8305.388060, best rearrangement setting 11
Bootstrap[66]: Time 0.639637 seconds, bootstrap likelihood -8122.743236, best rearrangement setting 7
Bootstrap[67]: Time 0.638365 seconds, bootstrap likelihood -8340.160100, best rearrangement setting 8
Bootstrap[68]: Time 0.499546 seconds, bootstrap likelihood -8107.350133, best rearrangement setting 13
Bootstrap[69]: Time 0.593543 seconds, bootstrap likelihood -7642.448252, best rearrangement setting 12
Bootstrap[70]: Time 0.623066 seconds, bootstrap likelihood -7805.588957, best rearrangement setting 13
Bootstrap[71]: Time 0.589319 seconds, bootstrap likelihood -8186.860592, best rearrangement setting 6
Bootstrap[72]: Time 0.552168 seconds, bootstrap likelihood -8239.909584, best rearrangement setting 10
Bootstrap[73]: Time 0.616910 seconds, bootstrap likelihood -8019.248740, best rearrangement setting 12
Bootstrap[74]: Time 0.586524 seconds, bootstrap likelihood -8102.897218, best rearrangement setting 12
Bootstrap[75]: Time 0.533475 seconds, bootstrap likelihood -8393.278083, best rearrangement setting 12
Bootstrap[76]: Time 0.525398 seconds, bootstrap likelihood -7726.474729, best rearrangement setting 12
Bootstrap[77]: Time 0.556242 seconds, bootstrap likelihood -8271.999343, best rearrangement setting 11
Bootstrap[78]: Time 0.622826 seconds, bootstrap likelihood -8494.276786, best rearrangement setting 5
Bootstrap[79]: Time 0.581686 seconds, bootstrap likelihood -8472.409626, best rearrangement setting 8
Bootstrap[80]: Time 0.504004 seconds, bootstrap likelihood -8075.594611, best rearrangement setting 11
Bootstrap[81]: Time 0.507722 seconds, bootstrap likelihood -8092.664724, best rearrangement setting 13
Bootstrap[82]: Time 0.560692 seconds, bootstrap likelihood -8016.726474, best rearrangement setting 7
Bootstrap[83]: Time 0.486125 seconds, bootstrap likelihood -7959.287200, best rearrangement setting 8
Bootstrap[84]: Time 0.655655 seconds, bootstrap likelihood -7934.023059, best rearrangement setting 14
Bootstrap[85]: Time 0.607055 seconds, bootstrap likelihood -7958.308728, best rearrangement setting 9
Bootstrap[86]: Time 0.568975 seconds, bootstrap likelihood -8205.596262, best rearrangement setting 11
Bootstrap[87]: Time 0.567297 seconds, bootstrap likelihood -8240.764766, best rearrangement setting 9
Bootstrap[88]: Time 0.434065 seconds, bootstrap likelihood -8074.744450, best rearrangement setting 5
Bootstrap[89]: Time 0.517942 seconds, bootstrap likelihood -8180.726530, best rearrangement setting 13
Bootstrap[90]: Time 0.550500 seconds, bootstrap likelihood -8140.624588, best rearrangement setting 13
Bootstrap[91]: Time 0.484916 seconds, bootstrap likelihood -8384.533654, best rearrangement setting 9
Bootstrap[92]: Time 0.558660 seconds, bootstrap likelihood -8173.596546, best rearrangement setting 13
Bootstrap[93]: Time 0.497795 seconds, bootstrap likelihood -8217.726172, best rearrangement setting 15
Bootstrap[94]: Time 0.476826 seconds, bootstrap likelihood -8136.427693, best rearrangement setting 10
Bootstrap[95]: Time 0.590036 seconds, bootstrap likelihood -8382.577262, best rearrangement setting 10
Bootstrap[96]: Time 0.649745 seconds, bootstrap likelihood -8047.270399, best rearrangement setting 8
Bootstrap[97]: Time 0.609307 seconds, bootstrap likelihood -8087.083677, best rearrangement setting 14
Bootstrap[98]: Time 0.572884 seconds, bootstrap likelihood -8233.750603, best rearrangement setting 10
Bootstrap[99]: Time 0.480341 seconds, bootstrap likelihood -8048.663765, best rearrangement setting 13
Bootstrap[100]: Time 0.655202 seconds, bootstrap likelihood -8175.194042, best rearrangement setting 13
Bootstrap[101]: Time 0.574520 seconds, bootstrap likelihood -7966.175660, best rearrangement setting 6
Bootstrap[102]: Time 0.518890 seconds, bootstrap likelihood -8230.304881, best rearrangement setting 6
Bootstrap[103]: Time 0.589641 seconds, bootstrap likelihood -8324.433818, best rearrangement setting 8
Bootstrap[104]: Time 0.544817 seconds, bootstrap likelihood -8155.018168, best rearrangement setting 12
Bootstrap[105]: Time 0.544642 seconds, bootstrap likelihood -8290.343117, best rearrangement setting 6
Bootstrap[106]: Time 0.592384 seconds, bootstrap likelihood -7953.569422, best rearrangement setting 7
Bootstrap[107]: Time 0.639591 seconds, bootstrap likelihood -8068.552475, best rearrangement setting 9
Bootstrap[108]: Time 0.514697 seconds, bootstrap likelihood -8212.736251, best rearrangement setting 7
Bootstrap[109]: Time 0.602538 seconds, bootstrap likelihood -8148.620201, best rearrangement setting 14
Bootstrap[110]: Time 0.603704 seconds, bootstrap likelihood -8308.575434, best rearrangement setting 9
Bootstrap[111]: Time 0.575261 seconds, bootstrap likelihood -7991.592185, best rearrangement setting 5
Bootstrap[112]: Time 0.568254 seconds, bootstrap likelihood -8140.621483, best rearrangement setting 15
Bootstrap[113]: Time 0.562517 seconds, bootstrap likelihood -8145.797803, best rearrangement setting 6
Bootstrap[114]: Time 0.520547 seconds, bootstrap likelihood -7757.330260, best rearrangement setting 8
Bootstrap[115]: Time 0.555500 seconds, bootstrap likelihood -8245.466870, best rearrangement setting 9
Bootstrap[116]: Time 0.645353 seconds, bootstrap likelihood -7937.145771, best rearrangement setting 13
Bootstrap[117]: Time 0.618782 seconds, bootstrap likelihood -7963.728789, best rearrangement setting 10
Bootstrap[118]: Time 0.502461 seconds, bootstrap likelihood -7762.378300, best rearrangement setting 13
Bootstrap[119]: Time 0.687919 seconds, bootstrap likelihood -8376.319267, best rearrangement setting 15
Bootstrap[120]: Time 0.600287 seconds, bootstrap likelihood -7990.296629, best rearrangement setting 10
Bootstrap[121]: Time 0.614071 seconds, bootstrap likelihood -7953.469107, best rearrangement setting 14
Bootstrap[122]: Time 0.464695 seconds, bootstrap likelihood -8312.005710, best rearrangement setting 6
Bootstrap[123]: Time 0.471234 seconds, bootstrap likelihood -8092.931661, best rearrangement setting 7
Bootstrap[124]: Time 0.610055 seconds, bootstrap likelihood -8008.104148, best rearrangement setting 11
Bootstrap[125]: Time 0.607629 seconds, bootstrap likelihood -7802.628122, best rearrangement setting 12
Bootstrap[126]: Time 0.577892 seconds, bootstrap likelihood -7989.435764, best rearrangement setting 14
Bootstrap[127]: Time 0.587940 seconds, bootstrap likelihood -8231.300667, best rearrangement setting 9
Bootstrap[128]: Time 0.598188 seconds, bootstrap likelihood -8246.802606, best rearrangement setting 9
Bootstrap[129]: Time 0.555533 seconds, bootstrap likelihood -8160.601613, best rearrangement setting 15
Bootstrap[130]: Time 0.531417 seconds, bootstrap likelihood -7761.177042, best rearrangement setting 9
Bootstrap[131]: Time 0.517145 seconds, bootstrap likelihood -8078.901376, best rearrangement setting 8
Bootstrap[132]: Time 0.485924 seconds, bootstrap likelihood -8366.954391, best rearrangement setting 9
Bootstrap[133]: Time 0.489914 seconds, bootstrap likelihood -7983.480267, best rearrangement setting 10
Bootstrap[134]: Time 0.506725 seconds, bootstrap likelihood -7792.777117, best rearrangement setting 12
Bootstrap[135]: Time 0.515100 seconds, bootstrap likelihood -8165.109372, best rearrangement setting 13
Bootstrap[136]: Time 0.569678 seconds, bootstrap likelihood -7697.176551, best rearrangement setting 14
Bootstrap[137]: Time 0.495604 seconds, bootstrap likelihood -8057.037946, best rearrangement setting 8
Bootstrap[138]: Time 0.609771 seconds, bootstrap likelihood -8356.228766, best rearrangement setting 15
Bootstrap[139]: Time 0.526993 seconds, bootstrap likelihood -8189.060774, best rearrangement setting 14
Bootstrap[140]: Time 0.630611 seconds, bootstrap likelihood -8457.882694, best rearrangement setting 10
Bootstrap[141]: Time 0.573804 seconds, bootstrap likelihood -8614.467624, best rearrangement setting 6
Bootstrap[142]: Time 0.529330 seconds, bootstrap likelihood -8004.343224, best rearrangement setting 14
Bootstrap[143]: Time 0.496989 seconds, bootstrap likelihood -8209.852897, best rearrangement setting 5
Bootstrap[144]: Time 0.520240 seconds, bootstrap likelihood -7826.735466, best rearrangement setting 12
Bootstrap[145]: Time 0.480663 seconds, bootstrap likelihood -8166.234008, best rearrangement setting 8
Bootstrap[146]: Time 0.483041 seconds, bootstrap likelihood -8213.780324, best rearrangement setting 10
Bootstrap[147]: Time 0.482192 seconds, bootstrap likelihood -8112.530323, best rearrangement setting 5
Bootstrap[148]: Time 0.599581 seconds, bootstrap likelihood -8117.070730, best rearrangement setting 14
Bootstrap[149]: Time 0.547015 seconds, bootstrap likelihood -8350.680856, best rearrangement setting 11
Bootstrap[150]: Time 0.561821 seconds, bootstrap likelihood -8254.081278, best rearrangement setting 12
Bootstrap[151]: Time 0.423395 seconds, bootstrap likelihood -8041.594206, best rearrangement setting 13
Bootstrap[152]: Time 0.484027 seconds, bootstrap likelihood -7932.910789, best rearrangement setting 5
Bootstrap[153]: Time 0.630066 seconds, bootstrap likelihood -8031.496504, best rearrangement setting 13
Bootstrap[154]: Time 0.574724 seconds, bootstrap likelihood -8036.600156, best rearrangement setting 9
Bootstrap[155]: Time 0.502032 seconds, bootstrap likelihood -8191.752111, best rearrangement setting 7
Bootstrap[156]: Time 0.525601 seconds, bootstrap likelihood -8351.798071, best rearrangement setting 13
Bootstrap[157]: Time 0.549637 seconds, bootstrap likelihood -7945.735803, best rearrangement setting 15
Bootstrap[158]: Time 0.511217 seconds, bootstrap likelihood -8183.834089, best rearrangement setting 9
Bootstrap[159]: Time 0.509141 seconds, bootstrap likelihood -7964.352573, best rearrangement setting 15
Bootstrap[160]: Time 0.597486 seconds, bootstrap likelihood -8249.798137, best rearrangement setting 6
Bootstrap[161]: Time 0.606924 seconds, bootstrap likelihood -7928.683978, best rearrangement setting 10
Bootstrap[162]: Time 0.607213 seconds, bootstrap likelihood -8063.608655, best rearrangement setting 7
Bootstrap[163]: Time 0.557342 seconds, bootstrap likelihood -7899.363076, best rearrangement setting 10
Bootstrap[164]: Time 0.566841 seconds, bootstrap likelihood -8137.816048, best rearrangement setting 9
Bootstrap[165]: Time 0.490881 seconds, bootstrap likelihood -8115.782855, best rearrangement setting 5
Bootstrap[166]: Time 0.500188 seconds, bootstrap likelihood -8475.348079, best rearrangement setting 8
Bootstrap[167]: Time 0.574502 seconds, bootstrap likelihood -7785.858563, best rearrangement setting 13
Bootstrap[168]: Time 0.555231 seconds, bootstrap likelihood -8440.898947, best rearrangement setting 8
Bootstrap[169]: Time 0.591170 seconds, bootstrap likelihood -7872.289199, best rearrangement setting 13
Bootstrap[170]: Time 0.656946 seconds, bootstrap likelihood -7840.535727, best rearrangement setting 12
Bootstrap[171]: Time 0.504846 seconds, bootstrap likelihood -7811.348211, best rearrangement setting 10
Bootstrap[172]: Time 0.554708 seconds, bootstrap likelihood -8020.824943, best rearrangement setting 9
Bootstrap[173]: Time 0.540250 seconds, bootstrap likelihood -8527.406306, best rearrangement setting 7
Bootstrap[174]: Time 0.535435 seconds, bootstrap likelihood -8246.818229, best rearrangement setting 10
Bootstrap[175]: Time 0.517181 seconds, bootstrap likelihood -8022.543763, best rearrangement setting 8
Bootstrap[176]: Time 0.583512 seconds, bootstrap likelihood -8642.733311, best rearrangement setting 10
Bootstrap[177]: Time 0.588160 seconds, bootstrap likelihood -7892.371853, best rearrangement setting 15
Bootstrap[178]: Time 0.539259 seconds, bootstrap likelihood -8138.971366, best rearrangement setting 8
Bootstrap[179]: Time 0.576954 seconds, bootstrap likelihood -8215.043486, best rearrangement setting 15
Bootstrap[180]: Time 0.544883 seconds, bootstrap likelihood -7950.076890, best rearrangement setting 5
Bootstrap[181]: Time 0.583994 seconds, bootstrap likelihood -8276.499099, best rearrangement setting 7
Bootstrap[182]: Time 0.542136 seconds, bootstrap likelihood -7978.336413, best rearrangement setting 12
Bootstrap[183]: Time 0.564034 seconds, bootstrap likelihood -8010.351984, best rearrangement setting 12
Bootstrap[184]: Time 0.495446 seconds, bootstrap likelihood -7920.509308, best rearrangement setting 5
Bootstrap[185]: Time 0.504431 seconds, bootstrap likelihood -7840.282362, best rearrangement setting 13
Bootstrap[186]: Time 0.471163 seconds, bootstrap likelihood -8098.117773, best rearrangement setting 15
Bootstrap[187]: Time 0.450638 seconds, bootstrap likelihood -8032.031915, best rearrangement setting 5
Bootstrap[188]: Time 0.496536 seconds, bootstrap likelihood -8276.727507, best rearrangement setting 8
Bootstrap[189]: Time 0.464353 seconds, bootstrap likelihood -7774.512243, best rearrangement setting 9
Bootstrap[190]: Time 0.556463 seconds, bootstrap likelihood -8289.218766, best rearrangement setting 14
Bootstrap[191]: Time 0.512153 seconds, bootstrap likelihood -7922.039237, best rearrangement setting 11
Bootstrap[192]: Time 0.460003 seconds, bootstrap likelihood -8217.183991, best rearrangement setting 10
Bootstrap[193]: Time 0.493151 seconds, bootstrap likelihood -8005.166257, best rearrangement setting 12
Bootstrap[194]: Time 0.527471 seconds, bootstrap likelihood -8139.433571, best rearrangement setting 14
Bootstrap[195]: Time 0.584661 seconds, bootstrap likelihood -8438.506977, best rearrangement setting 7
Bootstrap[196]: Time 0.530940 seconds, bootstrap likelihood -8161.871402, best rearrangement setting 14
Bootstrap[197]: Time 0.553929 seconds, bootstrap likelihood -8091.243239, best rearrangement setting 6
Bootstrap[198]: Time 0.528257 seconds, bootstrap likelihood -7736.870703, best rearrangement setting 13
Bootstrap[199]: Time 0.496287 seconds, bootstrap likelihood -8429.545118, best rearrangement setting 9
Bootstrap[200]: Time 0.469946 seconds, bootstrap likelihood -8005.050044, best rearrangement setting 10
Bootstrap[201]: Time 0.620594 seconds, bootstrap likelihood -8225.792958, best rearrangement setting 11
Bootstrap[202]: Time 0.537353 seconds, bootstrap likelihood -8122.687319, best rearrangement setting 7
Bootstrap[203]: Time 0.566098 seconds, bootstrap likelihood -7988.431260, best rearrangement setting 10
Bootstrap[204]: Time 0.558841 seconds, bootstrap likelihood -7993.202652, best rearrangement setting 15
Bootstrap[205]: Time 0.561655 seconds, bootstrap likelihood -8351.899063, best rearrangement setting 13
Bootstrap[206]: Time 0.421693 seconds, bootstrap likelihood -7967.866053, best rearrangement setting 9
Bootstrap[207]: Time 0.488610 seconds, bootstrap likelihood -7853.917203, best rearrangement setting 10
Bootstrap[208]: Time 0.498674 seconds, bootstrap likelihood -8225.665640, best rearrangement setting 8
Bootstrap[209]: Time 0.430395 seconds, bootstrap likelihood -8157.571199, best rearrangement setting 5
Bootstrap[210]: Time 0.476428 seconds, bootstrap likelihood -8157.724189, best rearrangement setting 11
Bootstrap[211]: Time 0.458420 seconds, bootstrap likelihood -7728.304723, best rearrangement setting 10
Bootstrap[212]: Time 0.498116 seconds, bootstrap likelihood -8373.945028, best rearrangement setting 10
Bootstrap[213]: Time 0.493860 seconds, bootstrap likelihood -7877.168517, best rearrangement setting 6
Bootstrap[214]: Time 0.504426 seconds, bootstrap likelihood -8031.492280, best rearrangement setting 6
Bootstrap[215]: Time 0.570512 seconds, bootstrap likelihood -7810.645672, best rearrangement setting 14
Bootstrap[216]: Time 0.546418 seconds, bootstrap likelihood -8113.251523, best rearrangement setting 15
Bootstrap[217]: Time 0.568051 seconds, bootstrap likelihood -8254.077137, best rearrangement setting 14
Bootstrap[218]: Time 0.478325 seconds, bootstrap likelihood -8091.968843, best rearrangement setting 7
Bootstrap[219]: Time 0.477042 seconds, bootstrap likelihood -7717.029638, best rearrangement setting 9
Bootstrap[220]: Time 0.489672 seconds, bootstrap likelihood -7957.811475, best rearrangement setting 8
Bootstrap[221]: Time 0.476033 seconds, bootstrap likelihood -8380.933957, best rearrangement setting 8
Bootstrap[222]: Time 0.423212 seconds, bootstrap likelihood -7995.268985, best rearrangement setting 15
Bootstrap[223]: Time 0.497925 seconds, bootstrap likelihood -8213.519186, best rearrangement setting 7
Bootstrap[224]: Time 0.496416 seconds, bootstrap likelihood -7870.296126, best rearrangement setting 8
Bootstrap[225]: Time 0.524629 seconds, bootstrap likelihood -8062.917718, best rearrangement setting 11
Bootstrap[226]: Time 0.503176 seconds, bootstrap likelihood -8432.904890, best rearrangement setting 11
Bootstrap[227]: Time 0.539204 seconds, bootstrap likelihood -7957.531397, best rearrangement setting 7
Bootstrap[228]: Time 0.616342 seconds, bootstrap likelihood -8173.424339, best rearrangement setting 13
Bootstrap[229]: Time 0.497784 seconds, bootstrap likelihood -7994.628984, best rearrangement setting 8
Bootstrap[230]: Time 0.448221 seconds, bootstrap likelihood -8346.466349, best rearrangement setting 5
Bootstrap[231]: Time 0.464513 seconds, bootstrap likelihood -7770.188704, best rearrangement setting 6
Bootstrap[232]: Time 0.495411 seconds, bootstrap likelihood -8069.501295, best rearrangement setting 13
Bootstrap[233]: Time 0.572987 seconds, bootstrap likelihood -8072.659034, best rearrangement setting 12
Bootstrap[234]: Time 0.514029 seconds, bootstrap likelihood -8260.632871, best rearrangement setting 11
Bootstrap[235]: Time 0.530579 seconds, bootstrap likelihood -8318.128047, best rearrangement setting 13
Bootstrap[236]: Time 0.445450 seconds, bootstrap likelihood -8290.482337, best rearrangement setting 6
Bootstrap[237]: Time 0.511845 seconds, bootstrap likelihood -8275.430565, best rearrangement setting 14
Bootstrap[238]: Time 0.589339 seconds, bootstrap likelihood -7794.223740, best rearrangement setting 15
Bootstrap[239]: Time 0.477690 seconds, bootstrap likelihood -8213.109207, best rearrangement setting 15
Bootstrap[240]: Time 0.531295 seconds, bootstrap likelihood -8304.951593, best rearrangement setting 7
Bootstrap[241]: Time 0.475103 seconds, bootstrap likelihood -8176.186843, best rearrangement setting 9
Bootstrap[242]: Time 0.494475 seconds, bootstrap likelihood -8104.534929, best rearrangement setting 15
Bootstrap[243]: Time 0.512891 seconds, bootstrap likelihood -8442.164750, best rearrangement setting 11
Bootstrap[244]: Time 0.446216 seconds, bootstrap likelihood -8065.303973, best rearrangement setting 7
Bootstrap[245]: Time 0.572318 seconds, bootstrap likelihood -8055.053323, best rearrangement setting 15
Bootstrap[246]: Time 0.519828 seconds, bootstrap likelihood -7830.903575, best rearrangement setting 12
Bootstrap[247]: Time 0.516481 seconds, bootstrap likelihood -8020.814549, best rearrangement setting 9
Bootstrap[248]: Time 0.455207 seconds, bootstrap likelihood -8375.667928, best rearrangement setting 7
Bootstrap[249]: Time 0.519850 seconds, bootstrap likelihood -8344.227310, best rearrangement setting 13
Bootstrap[250]: Time 0.492025 seconds, bootstrap likelihood -7969.053657, best rearrangement setting 14
Bootstrap[251]: Time 0.463840 seconds, bootstrap likelihood -8395.041668, best rearrangement setting 9
Bootstrap[252]: Time 0.518398 seconds, bootstrap likelihood -8402.969284, best rearrangement setting 14
Bootstrap[253]: Time 0.530705 seconds, bootstrap likelihood -8246.426966, best rearrangement setting 13
Bootstrap[254]: Time 0.481863 seconds, bootstrap likelihood -8083.663752, best rearrangement setting 9
Bootstrap[255]: Time 0.489630 seconds, bootstrap likelihood -8235.713300, best rearrangement setting 9
